timestamp,source_ip,dest_ip,protocol,action,threat_label,iso_is_anomaly,ae_is_anomaly,dbscan_is_anomaly,ensemble_anomaly,risk_score
2024-09-19,137.197.33.33,192.168.1.61,HTTP,blocked,benign,1,1,1,1,90
2024-01-12,7.144.51.184,192.168.1.252,TCP,blocked,benign,1,1,1,1,95
2024-02-13,103.93.57.36,192.168.1.76,TCP,blocked,suspicious,1,1,1,1,90
2024-10-18,207.79.62.15,192.168.1.50,SSH,allowed,malicious,1,1,1,1,90
2024-11-30,59.151.57.2,192.168.1.237,HTTPS,allowed,benign,1,1,1,1,95
2024-11-16,181.18.12.170,192.168.1.62,HTTPS,blocked,benign,1,1,1,1,95
2024-09-24,109.9.8.24,192.168.1.251,UDP,blocked,suspicious,1,1,1,1,90
2024-12-16,192.168.1.231,192.168.1.239,ICMP,blocked,suspicious,1,1,1,1,95
2024-09-28,192.168.1.56,192.168.1.168,SSH,blocked,benign,1,1,1,1,90
2024-03-23,126.5.29.238,192.168.1.241,HTTPS,allowed,benign,1,1,1,1,100
2024-11-24,242.3.175.185,192.168.1.204,HTTPS,blocked,suspicious,1,1,1,1,95
2024-02-04,68.36.64.191,192.168.1.3,TCP,blocked,benign,1,1,1,1,95
2024-01-01,245.200.237.136,192.168.1.144,SSH,allowed,benign,1,1,1,1,95
2024-08-13,192.168.1.47,192.168.1.201,SSH,blocked,malicious,1,1,1,1,90
2024-02-04,192.168.1.22,192.168.1.35,ICMP,allowed,suspicious,1,1,1,1,90
2024-07-16,69.180.240.175,192.168.1.18,HTTP,allowed,suspicious,1,1,1,1,100
2024-01-21,168.128.102.227,192.168.1.249,SSH,allowed,benign,1,1,1,1,90
2024-10-27,93.225.253.213,192.168.1.16,TCP,blocked,benign,1,1,0,1,75
2024-07-28,88.29.76.112,192.168.1.7,FTP,blocked,suspicious,1,1,1,1,95
2024-06-26,59.198.75.253,192.168.1.163,HTTPS,allowed,suspicious,1,1,1,1,95
2024-06-23,109.9.8.24,192.168.1.237,HTTPS,allowed,malicious,1,1,1,1,90
2024-03-09,249.129.196.46,192.168.1.252,TCP,allowed,suspicious,1,1,1,1,100
2024-06-20,21.22.188.125,192.168.1.26,TCP,blocked,suspicious,1,1,1,1,95
2024-09-29,254.237.164.177,192.168.1.6,HTTP,allowed,suspicious,1,1,1,1,90
2024-10-01,55.234.242.146,192.168.1.235,SSH,allowed,benign,1,1,1,1,95
2024-07-06,137.197.33.33,192.168.1.126,SSH,allowed,benign,1,1,1,1,90
2024-02-12,126.5.29.238,192.168.1.168,HTTP,blocked,benign,1,1,1,1,95
2024-01-29,104.187.87.205,192.168.1.66,HTTPS,blocked,malicious,1,1,1,1,100
2024-09-25,57.115.151.72,192.168.1.60,TCP,allowed,malicious,1,1,1,1,95
2024-10-13,187.14.173.168,192.168.1.244,HTTPS,allowed,suspicious,1,1,1,1,95
2024-12-24,13.221.29.40,192.168.1.109,HTTPS,blocked,suspicious,1,1,1,1,100
2024-04-03,144.138.68.192,192.168.1.47,HTTP,allowed,suspicious,1,1,1,1,90
2024-10-12,207.79.62.15,192.168.1.60,UDP,blocked,suspicious,1,1,1,1,90
2024-03-09,56.60.130.155,192.168.1.250,SSH,allowed,benign,1,1,1,1,95
2024-03-06,216.197.199.15,192.168.1.61,UDP,allowed,benign,1,1,1,1,95
2024-03-01,30.175.227.138,192.168.1.91,UDP,allowed,suspicious,1,1,1,1,90
2024-01-23,141.26.13.167,192.168.1.58,HTTPS,blocked,malicious,1,1,1,1,95
2024-12-16,192.168.1.55,192.168.1.2,SSH,allowed,malicious,1,1,1,1,90
2024-11-16,113.231.133.116,192.168.1.243,ICMP,allowed,malicious,1,1,1,1,95
2024-01-01,69.180.240.175,192.168.1.203,HTTPS,blocked,benign,1,1,1,1,95
2024-08-12,156.109.247.55,192.168.1.39,UDP,allowed,malicious,1,1,1,1,95
2024-04-02,44.137.187.63,192.168.1.128,HTTP,allowed,suspicious,1,1,1,1,90
2024-12-24,97.21.142.76,192.168.1.225,SSH,blocked,benign,1,1,1,1,95
2024-11-23,109.106.120.222,192.168.1.250,HTTPS,allowed,benign,1,1,1,1,95
2024-09-21,169.122.243.141,192.168.1.237,HTTPS,allowed,benign,1,1,1,1,90
2024-01-21,42.119.98.70,192.168.1.216,HTTPS,allowed,malicious,1,1,1,1,100
2024-09-21,43.68.136.224,192.168.1.123,HTTPS,blocked,suspicious,1,1,1,1,100
2024-10-26,192.168.1.219,192.168.1.118,ICMP,allowed,suspicious,1,1,1,1,90
2024-07-04,62.225.146.243,192.168.1.180,HTTP,allowed,benign,1,1,1,1,95
2024-09-08,96.196.42.139,192.168.1.252,UDP,blocked,suspicious,1,1,1,1,95
2024-12-28,57.115.151.72,192.168.1.186,UDP,blocked,benign,1,1,1,1,95
2024-08-08,137.197.33.33,192.168.1.253,HTTP,allowed,suspicious,1,1,1,1,95
2024-12-29,24.98.25.92,192.168.1.49,TCP,blocked,benign,1,1,1,1,95
2024-03-10,167.180.140.108,192.168.1.213,UDP,blocked,malicious,1,1,1,1,95
2024-08-27,167.180.140.108,192.168.1.222,FTP,allowed,suspicious,1,1,1,1,95
2024-03-30,126.5.29.238,192.168.1.108,HTTP,blocked,suspicious,1,1,1,1,95
2024-09-15,166.19.156.163,192.168.1.7,HTTPS,allowed,suspicious,1,1,1,1,90
2024-06-13,254.237.164.177,192.168.1.19,HTTPS,allowed,suspicious,1,1,1,1,100
2024-11-18,24.238.193.218,192.168.1.100,ICMP,blocked,suspicious,1,1,1,1,95
2024-07-05,192.168.1.210,192.168.1.89,FTP,allowed,suspicious,1,1,1,1,95
2024-06-08,69.180.240.175,192.168.1.254,HTTP,blocked,benign,1,1,1,1,90
2024-06-19,24.98.25.92,192.168.1.132,HTTP,allowed,suspicious,1,1,1,1,95
2024-05-04,103.172.167.96,192.168.1.40,HTTP,allowed,suspicious,1,1,1,1,95
2024-03-02,68.36.64.191,192.168.1.15,SSH,allowed,benign,1,1,1,1,95
2024-12-12,207.105.49.25,192.168.1.163,HTTP,allowed,malicious,1,1,1,1,90
2024-02-19,103.93.57.36,192.168.1.77,HTTPS,allowed,suspicious,1,1,1,1,95
2024-12-07,221.28.64.50,192.168.1.253,TCP,allowed,suspicious,1,1,1,1,95
2024-08-13,30.175.227.138,192.168.1.9,HTTP,blocked,benign,1,1,1,1,95
2024-12-12,161.41.203.175,192.168.1.51,SSH,blocked,benign,1,1,1,1,90
2024-06-08,139.215.4.249,192.168.1.24,SSH,allowed,suspicious,1,1,1,1,95
2024-01-14,156.109.247.55,192.168.1.52,HTTPS,allowed,suspicious,1,1,1,1,90
2024-06-22,104.187.87.205,192.168.1.54,UDP,blocked,suspicious,1,1,1,1,95
2024-09-11,163.214.94.42,192.168.1.61,UDP,blocked,malicious,1,1,1,1,95
2024-01-08,207.12.187.118,192.168.1.27,ICMP,allowed,malicious,1,1,1,1,95
2024-10-07,246.196.87.27,192.168.1.224,ICMP,allowed,malicious,1,1,1,1,95
2024-11-04,192.168.1.231,192.168.1.217,ICMP,blocked,suspicious,1,1,1,1,90
2024-11-29,41.117.1.245,192.168.1.183,HTTPS,allowed,benign,1,1,1,1,95
2024-02-18,71.63.58.36,192.168.1.145,TCP,blocked,malicious,1,1,1,1,90
2024-12-24,57.115.151.72,192.168.1.22,HTTPS,allowed,malicious,1,1,1,1,90
2024-01-01,59.211.9.207,192.168.1.238,FTP,allowed,suspicious,1,1,1,1,100
2024-02-16,26.98.72.117,192.168.1.239,HTTP,blocked,malicious,1,1,1,1,90
2024-10-09,144.138.68.192,192.168.1.61,HTTPS,allowed,benign,1,1,1,1,90
2024-03-02,150.110.230.150,192.168.1.211,TCP,blocked,suspicious,1,1,1,1,95
2024-09-12,235.165.118.37,192.168.1.151,UDP,allowed,malicious,1,1,1,1,95
2024-12-08,62.225.146.243,192.168.1.142,HTTPS,blocked,benign,1,1,0,1,75
2024-07-27,59.198.75.253,192.168.1.62,HTTPS,allowed,benign,1,1,1,1,100
2024-03-24,236.1.154.83,192.168.1.226,HTTP,blocked,benign,1,1,1,1,95
2024-10-27,189.27.174.190,192.168.1.163,HTTP,allowed,benign,1,1,1,1,90
2024-10-03,254.237.164.177,192.168.1.46,FTP,blocked,malicious,1,1,1,1,95
2024-03-02,109.153.17.99,192.168.1.214,SSH,allowed,benign,1,1,1,1,95
2024-04-16,13.221.29.40,192.168.1.29,HTTPS,blocked,suspicious,1,1,1,1,100
2024-07-08,26.98.72.117,192.168.1.244,SSH,allowed,benign,1,1,1,1,95
2024-04-06,213.161.159.227,192.168.1.1,TCP,blocked,suspicious,1,1,1,1,90
2024-12-16,236.1.154.83,192.168.1.198,SSH,allowed,benign,1,1,1,1,90
2024-02-03,88.72.40.56,192.168.1.229,HTTPS,allowed,suspicious,1,1,1,1,100
2024-05-06,236.1.154.83,192.168.1.194,HTTP,blocked,suspicious,1,1,1,1,100
2024-02-09,98.153.120.136,192.168.1.123,HTTP,blocked,malicious,1,1,1,1,90
2024-03-28,21.219.60.222,192.168.1.214,UDP,blocked,malicious,1,1,1,1,95
2024-08-09,109.153.17.99,192.168.1.2,TCP,allowed,suspicious,1,1,1,1,95
2024-02-03,103.93.57.36,192.168.1.26,HTTPS,allowed,benign,1,1,1,1,95
2024-08-27,130.234.28.223,192.168.1.106,HTTP,allowed,malicious,1,1,1,1,95
2024-11-17,235.165.118.37,192.168.1.35,FTP,allowed,malicious,1,1,1,1,95
2024-11-05,61.72.172.125,192.168.1.42,HTTP,blocked,suspicious,1,1,1,1,95
2024-11-28,216.197.199.15,192.168.1.48,SSH,blocked,benign,1,1,1,1,95
2024-03-30,207.12.187.118,192.168.1.159,HTTP,blocked,benign,1,1,1,1,95
2024-12-07,122.63.201.122,192.168.1.137,SSH,allowed,suspicious,1,1,1,1,95
2024-01-19,130.156.51.40,192.168.1.2,HTTPS,allowed,benign,1,1,1,1,90
2024-08-04,30.175.227.138,192.168.1.29,HTTPS,blocked,malicious,1,1,1,1,95
2024-01-26,93.225.253.213,192.168.1.233,HTTP,blocked,suspicious,1,1,1,1,95
2024-06-01,95.91.54.172,192.168.1.61,HTTP,blocked,benign,1,1,1,1,100
2024-09-25,24.98.25.92,192.168.1.215,TCP,allowed,malicious,1,1,1,1,95
2024-01-14,138.32.250.237,192.168.1.82,ICMP,allowed,malicious,1,1,1,1,95
2024-09-23,44.137.187.63,192.168.1.215,HTTPS,allowed,benign,1,1,1,1,100
2024-03-13,88.72.40.56,192.168.1.246,UDP,blocked,malicious,1,1,1,1,95
2024-02-03,254.237.164.177,192.168.1.144,SSH,blocked,benign,1,1,1,1,95
2024-07-22,245.200.237.136,192.168.1.204,HTTPS,blocked,benign,1,1,1,1,95
2024-12-20,19.182.162.16,192.168.1.235,HTTP,allowed,suspicious,1,1,1,1,95
2024-06-08,249.129.196.46,192.168.1.111,UDP,allowed,malicious,1,1,1,1,95
2024-05-27,104.187.87.205,192.168.1.38,HTTP,blocked,suspicious,1,1,1,1,100
2024-05-21,97.21.142.76,192.168.1.174,TCP,allowed,malicious,1,1,1,1,95
2024-05-01,69.180.240.175,192.168.1.72,SSH,allowed,benign,1,1,1,1,95
2024-05-05,130.156.51.40,192.168.1.107,UDP,blocked,suspicious,1,1,1,1,95
2024-10-14,93.225.253.213,192.168.1.247,HTTPS,blocked,malicious,1,1,1,1,95
2024-06-01,138.32.250.237,192.168.1.205,ICMP,blocked,suspicious,1,1,1,1,100
2024-05-19,44.137.187.63,192.168.1.110,SSH,blocked,suspicious,1,1,1,1,90
2024-10-16,44.137.187.63,192.168.1.9,TCP,blocked,malicious,1,1,1,1,95
2024-02-13,95.91.54.172,192.168.1.118,HTTP,allowed,suspicious,1,1,1,1,90
2024-12-28,21.22.188.125,192.168.1.179,HTTPS,allowed,suspicious,1,1,1,1,90
2024-10-10,59.198.75.253,192.168.1.250,HTTPS,blocked,malicious,1,1,1,1,95
2024-04-18,65.249.142.221,192.168.1.37,FTP,blocked,malicious,1,1,1,1,90
2024-09-20,30.175.227.138,192.168.1.254,UDP,blocked,benign,1,1,1,1,95
2024-05-19,209.18.251.195,192.168.1.137,SSH,allowed,benign,1,1,1,1,90
2024-04-27,114.207.221.220,192.168.1.51,TCP,allowed,benign,1,1,1,1,95
2024-04-12,55.234.242.146,192.168.1.89,UDP,blocked,suspicious,1,1,1,1,95
2024-05-30,192.168.1.219,192.168.1.239,SSH,blocked,malicious,1,1,1,1,90
2024-09-25,57.115.151.72,192.168.1.242,TCP,allowed,malicious,1,1,1,1,95
2024-09-09,167.180.140.108,192.168.1.92,HTTPS,blocked,suspicious,1,1,1,1,90
2024-01-01,169.122.243.141,192.168.1.148,SSH,blocked,malicious,1,1,1,1,90
2024-09-11,130.234.28.223,192.168.1.103,HTTP,allowed,malicious,1,1,1,1,100
2024-08-15,24.98.25.92,192.168.1.168,HTTP,blocked,malicious,1,1,1,1,95
2024-01-02,109.106.120.222,192.168.1.156,UDP,blocked,suspicious,1,1,1,1,90
2024-01-27,242.3.175.185,192.168.1.136,SSH,blocked,benign,1,1,1,1,95
2024-01-25,30.175.227.138,192.168.1.158,ICMP,blocked,suspicious,1,1,0,1,75
2024-07-28,30.175.227.138,192.168.1.199,UDP,blocked,benign,1,1,1,1,95
2024-06-23,104.187.87.205,192.168.1.158,SSH,allowed,benign,1,1,1,1,95
2024-07-21,59.151.57.2,192.168.1.113,ICMP,allowed,malicious,1,1,1,1,95
2024-12-10,68.36.64.191,192.168.1.57,UDP,allowed,suspicious,1,1,1,1,90
2024-10-14,207.79.62.15,192.168.1.252,HTTPS,allowed,suspicious,1,1,1,1,100
2024-01-30,103.93.57.36,192.168.1.164,SSH,blocked,benign,1,1,1,1,90
2024-03-24,163.214.94.42,192.168.1.163,HTTP,allowed,suspicious,1,1,1,1,90
2024-06-30,169.122.243.141,192.168.1.6,TCP,allowed,benign,1,1,1,1,95
2024-07-20,103.93.57.36,192.168.1.68,UDP,allowed,suspicious,1,1,1,1,100
2024-08-31,24.98.25.92,192.168.1.5,UDP,allowed,suspicious,1,1,1,1,95
2024-05-28,209.18.251.195,192.168.1.201,HTTPS,allowed,benign,1,1,1,1,100
2024-03-16,21.22.188.125,192.168.1.245,SSH,blocked,suspicious,1,1,1,1,100
2024-11-11,109.9.8.24,192.168.1.101,HTTPS,blocked,suspicious,1,1,1,1,90
2024-05-20,137.197.33.33,192.168.1.183,TCP,allowed,suspicious,1,1,1,1,90
2024-06-15,208.223.2.195,192.168.1.158,HTTP,allowed,suspicious,1,1,1,1,95
2024-04-07,68.36.64.191,192.168.1.104,HTTP,blocked,suspicious,1,1,1,1,95
2024-10-08,213.161.159.227,192.168.1.22,HTTP,blocked,suspicious,1,1,1,1,95
2024-08-31,59.198.75.253,192.168.1.172,HTTP,blocked,suspicious,1,1,1,1,90
2024-10-12,44.137.187.63,192.168.1.116,HTTP,blocked,malicious,1,1,1,1,95
2024-08-27,164.29.7.190,192.168.1.183,HTTP,blocked,malicious,1,1,1,1,95
2024-03-20,163.214.94.42,192.168.1.218,TCP,allowed,malicious,1,1,1,1,95
2024-05-12,185.225.185.68,192.168.1.241,HTTPS,blocked,malicious,1,1,1,1,90
2024-05-31,207.79.62.15,192.168.1.209,HTTP,blocked,suspicious,1,1,1,1,90
2024-11-29,221.28.64.50,192.168.1.103,SSH,allowed,benign,1,1,1,1,95
2024-01-09,141.26.13.167,192.168.1.22,FTP,blocked,suspicious,1,1,1,1,100
2024-10-07,21.219.60.222,192.168.1.191,UDP,allowed,suspicious,1,1,1,1,90
2024-07-02,161.77.216.164,192.168.1.163,FTP,blocked,suspicious,1,1,1,1,90
2024-05-13,61.72.172.125,192.168.1.50,HTTP,allowed,suspicious,1,1,1,1,95
2024-10-26,139.215.4.249,192.168.1.145,HTTPS,blocked,suspicious,1,1,1,1,95
2024-02-09,221.85.19.132,192.168.1.98,FTP,allowed,suspicious,1,1,1,1,95
2024-12-02,192.168.1.49,192.168.1.8,SSH,blocked,malicious,1,1,1,1,95
2024-04-23,242.3.175.185,192.168.1.26,TCP,blocked,suspicious,1,1,1,1,95
2024-10-11,139.215.4.249,192.168.1.1,TCP,blocked,suspicious,1,1,1,1,90
2024-08-30,57.115.151.72,192.168.1.238,HTTPS,blocked,benign,1,1,1,1,95
2024-11-03,114.207.221.220,192.168.1.151,HTTPS,blocked,benign,1,1,1,1,95
2024-09-01,246.196.87.27,192.168.1.100,HTTPS,allowed,malicious,1,1,1,1,90
2024-10-12,55.139.34.186,192.168.1.4,TCP,allowed,suspicious,1,1,1,1,90
2024-06-23,98.153.120.136,192.168.1.100,TCP,allowed,suspicious,1,1,1,1,95
2024-10-30,88.72.40.56,192.168.1.49,UDP,blocked,benign,1,1,1,1,95
2024-02-24,168.128.102.227,192.168.1.159,UDP,allowed,suspicious,1,1,1,1,95
2024-08-25,126.5.29.238,192.168.1.168,HTTP,allowed,malicious,1,1,1,1,95
2024-11-28,59.151.57.2,192.168.1.250,SSH,blocked,benign,1,1,1,1,95
2024-02-15,69.180.240.175,192.168.1.15,SSH,allowed,benign,1,1,1,1,90
2024-10-27,213.161.159.227,192.168.1.252,TCP,blocked,suspicious,1,1,1,1,95
2024-12-07,192.168.1.101,192.168.1.133,ICMP,blocked,suspicious,1,1,1,1,90
2024-07-12,24.238.193.218,192.168.1.99,TCP,allowed,suspicious,1,1,1,1,95
2024-05-18,217.89.155.68,192.168.1.99,SSH,allowed,benign,1,1,1,1,95
2024-12-03,245.200.237.136,192.168.1.7,FTP,allowed,benign,1,1,1,1,95
2024-10-24,245.200.237.136,192.168.1.158,UDP,blocked,suspicious,1,1,1,1,95
2024-09-28,177.52.183.80,192.168.1.135,SSH,blocked,benign,1,1,1,1,95
2024-06-01,245.200.237.136,192.168.1.251,ICMP,allowed,benign,1,1,1,1,95
2024-09-29,216.197.199.15,192.168.1.235,HTTPS,allowed,benign,1,1,1,1,95
2024-02-24,193.69.197.165,192.168.1.50,ICMP,allowed,suspicious,1,1,1,1,90
2024-05-18,139.215.4.249,192.168.1.27,SSH,blocked,malicious,1,1,1,1,95
2024-10-13,68.36.64.191,192.168.1.93,UDP,allowed,suspicious,1,1,1,1,100
2024-01-16,242.3.175.185,192.168.1.69,SSH,blocked,benign,1,1,1,1,90
2024-02-06,103.93.57.36,192.168.1.61,ICMP,allowed,benign,1,1,1,1,90
2024-01-15,24.98.25.92,192.168.1.98,ICMP,blocked,malicious,1,1,1,1,90
2024-08-02,236.1.154.83,192.168.1.47,HTTPS,allowed,benign,1,1,1,1,90
2024-11-04,59.198.75.253,192.168.1.119,FTP,blocked,suspicious,1,1,1,1,95
2024-11-05,236.1.154.83,192.168.1.203,TCP,blocked,suspicious,1,1,1,1,95
2024-12-18,30.175.227.138,192.168.1.73,HTTP,blocked,suspicious,1,1,1,1,100
2024-12-24,138.32.250.237,192.168.1.59,HTTP,blocked,malicious,1,1,1,1,100
2024-12-20,104.187.87.205,192.168.1.82,HTTP,allowed,benign,1,1,1,1,100
2024-12-30,109.153.17.99,192.168.1.60,HTTP,blocked,suspicious,1,1,1,1,100
2024-11-01,245.200.237.136,192.168.1.249,UDP,blocked,suspicious,1,1,1,1,95
2024-12-01,31.64.58.17,192.168.1.15,HTTPS,allowed,benign,1,1,1,1,100
2024-12-29,192.168.1.161,192.168.1.25,ICMP,allowed,suspicious,1,1,1,1,90
2024-10-15,109.9.8.24,192.168.1.254,SSH,blocked,suspicious,1,1,1,1,90
2024-11-24,139.215.4.249,192.168.1.69,TCP,blocked,suspicious,1,1,1,1,90
2024-10-21,240.226.147.148,192.168.1.8,UDP,blocked,suspicious,1,1,1,1,90
2024-04-12,192.168.1.90,192.168.1.210,SSH,allowed,malicious,1,1,1,1,95
2024-03-19,59.18.232.9,192.168.1.125,FTP,allowed,malicious,1,1,1,1,95
2024-01-27,217.89.155.68,192.168.1.2,FTP,blocked,benign,1,1,1,1,95
2024-03-11,161.77.216.164,192.168.1.19,HTTP,allowed,suspicious,1,1,1,1,95
2024-01-07,103.172.167.96,192.168.1.152,HTTPS,allowed,malicious,1,1,1,1,95
2024-09-14,242.3.175.185,192.168.1.116,SSH,allowed,benign,1,1,1,1,95
2024-11-22,68.36.64.191,192.168.1.64,HTTPS,allowed,benign,1,1,1,1,100
2024-01-06,24.98.25.92,192.168.1.85,HTTPS,allowed,suspicious,1,1,1,1,95
2024-10-23,56.60.130.155,192.168.1.61,TCP,allowed,suspicious,1,1,1,1,100
2024-09-28,59.211.9.207,192.168.1.129,UDP,allowed,suspicious,1,1,1,1,90
2024-01-04,88.29.76.112,192.168.1.26,HTTP,allowed,suspicious,1,1,1,1,90
2024-10-12,138.32.250.237,192.168.1.18,ICMP,blocked,benign,1,1,0,1,75
2024-11-14,19.182.162.16,192.168.1.14,UDP,blocked,suspicious,1,1,1,1,100
2024-01-06,192.168.1.208,192.168.1.51,FTP,allowed,benign,1,1,1,1,95
2024-03-31,55.234.242.146,192.168.1.237,UDP,allowed,benign,1,1,1,1,95
2024-12-02,126.5.29.238,192.168.1.19,HTTPS,allowed,benign,1,1,1,1,100
2024-05-01,19.182.162.16,192.168.1.49,HTTPS,allowed,benign,1,1,1,1,95
2024-09-29,238.139.194.187,192.168.1.13,HTTP,blocked,benign,1,1,1,1,95
2024-03-03,56.60.130.155,192.168.1.46,TCP,blocked,suspicious,1,1,1,1,95
2024-02-11,236.1.154.83,192.168.1.69,SSH,blocked,benign,1,1,1,1,90
2024-11-17,161.41.203.175,192.168.1.61,ICMP,allowed,benign,1,1,0,1,75
2024-04-08,41.117.1.245,192.168.1.68,FTP,blocked,suspicious,1,1,1,1,95
2024-09-08,138.32.250.237,192.168.1.47,HTTP,allowed,suspicious,1,1,1,1,95
2024-11-09,236.1.154.83,192.168.1.16,HTTPS,allowed,benign,1,1,1,1,100
2024-09-16,207.79.62.15,192.168.1.230,HTTPS,allowed,suspicious,1,1,1,1,90
2024-09-30,68.36.64.191,192.168.1.15,UDP,allowed,benign,1,1,0,1,75
2024-06-17,109.9.8.24,192.168.1.229,HTTP,allowed,suspicious,1,1,1,1,95
2024-12-01,41.117.1.245,192.168.1.7,ICMP,blocked,benign,1,1,1,1,95
2024-11-26,69.180.240.175,192.168.1.134,UDP,allowed,suspicious,1,1,1,1,100
2024-12-10,236.1.154.83,192.168.1.45,HTTP,blocked,benign,1,1,0,1,75
2024-07-21,26.98.72.117,192.168.1.247,UDP,blocked,malicious,1,1,1,1,90
2024-11-30,242.3.175.185,192.168.1.159,HTTP,allowed,benign,1,1,1,1,90
2024-01-03,103.93.57.36,192.168.1.59,ICMP,allowed,suspicious,1,1,1,1,95
2024-12-30,44.137.187.63,192.168.1.136,TCP,blocked,benign,1,1,1,1,95
2024-01-24,21.219.60.222,192.168.1.208,ICMP,blocked,suspicious,1,1,1,1,95
2024-12-01,139.215.4.249,192.168.1.163,UDP,blocked,benign,1,1,1,1,95
2024-08-31,26.98.72.117,192.168.1.163,UDP,blocked,benign,1,1,1,1,95
2024-02-11,236.1.154.83,192.168.1.222,SSH,allowed,benign,1,1,1,1,90
2024-07-13,97.21.142.76,192.168.1.85,HTTP,allowed,malicious,1,1,1,1,90
2024-11-01,88.29.76.112,192.168.1.16,ICMP,blocked,suspicious,1,1,1,1,95
2024-12-08,163.214.94.42,192.168.1.221,TCP,blocked,suspicious,1,1,1,1,95
2024-03-20,21.22.188.125,192.168.1.186,SSH,allowed,benign,1,1,1,1,95
2024-04-21,169.122.243.141,192.168.1.43,HTTP,allowed,suspicious,1,1,1,1,95
2024-09-11,245.200.237.136,192.168.1.21,TCP,blocked,benign,1,1,0,1,75
2024-09-08,97.21.142.76,192.168.1.186,ICMP,blocked,malicious,1,1,1,1,90
2024-06-30,130.156.51.40,192.168.1.243,HTTPS,blocked,suspicious,1,1,1,1,95
2024-04-18,31.64.58.17,192.168.1.171,HTTPS,allowed,suspicious,1,1,1,1,100
2024-08-17,192.168.1.78,192.168.1.143,SSH,blocked,malicious,1,1,1,1,90
2024-11-01,164.29.7.190,192.168.1.17,UDP,allowed,suspicious,1,1,1,1,95
2024-09-27,109.47.72.119,192.168.1.222,UDP,allowed,malicious,1,1,1,1,90
2024-01-08,156.109.247.55,192.168.1.68,TCP,allowed,benign,1,1,1,1,95
2024-02-10,245.200.237.136,192.168.1.9,TCP,allowed,benign,1,1,1,1,90
2024-03-03,44.137.187.63,192.168.1.125,HTTP,blocked,suspicious,1,1,1,1,90
2024-08-01,88.72.40.56,192.168.1.158,TCP,blocked,malicious,1,1,1,1,95
2024-08-26,24.98.25.92,192.168.1.55,HTTPS,allowed,malicious,1,1,1,1,90
2024-02-17,113.231.133.116,192.168.1.40,HTTP,allowed,malicious,1,1,1,1,90
2024-12-11,30.175.227.138,192.168.1.68,TCP,blocked,malicious,1,1,1,1,95
2024-06-05,30.175.227.138,192.168.1.204,HTTPS,blocked,benign,1,1,1,1,95
2024-06-08,217.89.155.68,192.168.1.121,HTTPS,allowed,suspicious,1,1,1,1,100
2024-03-31,150.110.230.150,192.168.1.120,HTTPS,blocked,suspicious,1,1,1,1,95
2024-12-23,216.197.199.15,192.168.1.168,UDP,allowed,suspicious,1,1,1,1,95
2024-09-01,30.175.227.138,192.168.1.243,SSH,blocked,benign,1,1,1,1,95
2024-10-16,245.200.237.136,192.168.1.187,SSH,allowed,benign,1,1,1,1,95
2024-03-11,245.200.237.136,192.168.1.251,TCP,blocked,benign,1,1,1,1,95
2024-11-12,161.77.216.164,192.168.1.226,ICMP,blocked,suspicious,1,1,1,1,90
2024-06-05,59.198.75.253,192.168.1.36,HTTP,blocked,suspicious,1,1,1,1,95
2024-05-11,96.196.42.139,192.168.1.183,TCP,allowed,suspicious,1,1,1,1,90
2024-07-30,130.156.51.40,192.168.1.235,FTP,blocked,suspicious,1,1,1,1,95
2024-02-24,192.168.1.36,192.168.1.175,FTP,allowed,suspicious,1,1,1,1,90
2024-12-07,98.153.120.136,192.168.1.164,TCP,blocked,malicious,1,1,1,1,95
2024-08-23,57.115.151.72,192.168.1.245,HTTPS,allowed,suspicious,1,1,1,1,90
2024-01-31,109.9.8.24,192.168.1.166,SSH,allowed,benign,1,1,1,1,90
2024-08-25,30.175.227.138,192.168.1.93,UDP,blocked,suspicious,1,1,1,1,95
2024-10-08,59.211.9.207,192.168.1.217,TCP,allowed,suspicious,1,1,1,1,95
2024-01-01,59.198.75.253,192.168.1.94,SSH,blocked,suspicious,1,1,1,1,100
2024-10-28,61.72.172.125,192.168.1.206,TCP,allowed,malicious,1,1,1,1,90
2024-01-08,192.168.1.236,192.168.1.237,SSH,blocked,benign,1,1,1,1,95
2024-09-01,59.18.232.9,192.168.1.160,UDP,allowed,suspicious,1,1,1,1,95
2024-07-26,169.122.243.141,192.168.1.49,HTTP,allowed,benign,1,1,1,1,95
2024-04-13,161.41.203.175,192.168.1.26,TCP,allowed,suspicious,1,1,1,1,95
2024-07-28,69.180.240.175,192.168.1.252,HTTP,allowed,benign,1,1,1,1,95
2024-06-27,138.32.250.237,192.168.1.136,TCP,allowed,suspicious,1,1,1,1,100
2024-10-23,98.153.120.136,192.168.1.119,HTTPS,allowed,suspicious,1,1,1,1,90
2024-04-01,169.122.243.141,192.168.1.99,HTTPS,blocked,suspicious,1,1,1,1,95
2024-05-31,62.225.146.243,192.168.1.3,HTTP,blocked,suspicious,1,1,1,1,90
2024-07-29,192.168.1.22,192.168.1.89,ICMP,allowed,suspicious,1,1,1,1,90
2024-02-17,235.165.118.37,192.168.1.250,ICMP,blocked,suspicious,1,1,1,1,90
2024-03-25,42.119.98.70,192.168.1.220,UDP,allowed,suspicious,1,1,1,1,100
2024-06-24,61.72.172.125,192.168.1.65,HTTP,allowed,suspicious,1,1,1,1,95
